Date,Price
2018-04-14,1928.02
2018-04-15,1928.02
2018-04-16,1938.89
2018-04-17,1944.42
2018-04-18,1942.91
2018-04-19,1938.07
2018-04-20,1945.78
2018-04-21,1945.78
2018-04-22,1945.78
2018-04-23,1947.51
2018-04-24,1935.57
2018-04-25,1924.27
2018-04-26,1930.42
2018-04-27,1918.5
2018-04-28,1918.5
2018-04-29,1918.5
2018-04-30,1945.7
2018-05-01,1945.7
2018-05-02,1965.16
2018-05-03,1963.23
2018-05-04,1981.08
2018-05-05,1981.08
2018-05-06,1981.08
2018-05-07,1980.88
2018-05-08,1964.31
2018-05-09,1973.46
2018-05-10,1991.88
2018-05-11,1999.73
2018-05-12,1999.73
2018-05-13,1999.73
2018-05-14,2021.18
2018-05-15,2046.53
2018-05-16,2031.04
2018-05-17,2022.12
2018-05-18,2014.47
2018-05-19,2014.47
2018-05-20,2014.47
2018-05-21,1993.75
2018-05-22,1997.96
2018-05-23,1976.78
2018-05-24,1970.67
2018-05-25,2004.87
2018-05-26,2004.87
2018-05-27,2004.87
2018-05-28,2037.48
2018-05-29,2042.07
2018-05-30,2040.97
2018-05-31,2118.27
2018-06-01,2116.77
2018-06-02,2116.77
2018-06-03,2116.77
2018-06-04,2098.04
2018-06-05,2050.5
2018-06-06,2057.29
2018-06-07,2070.16
2018-06-08,2046.16
2018-06-09,2046.16
2018-06-10,2046.16
2018-06-11,2051.22
2018-06-12,2045.45
2018-06-13,2034.95
2018-06-14,2039.58
2018-06-15,2031.56
2018-06-16,2031.56
2018-06-17,2031.56
2018-06-18,2019.92
2018-06-19,2028.53
2018-06-20,2046.34
2018-06-21,2058.53
2018-06-22,2066.71
2018-06-23,2066.71
2018-06-24,2066.71
2018-06-25,2090.83
2018-06-26,2096.18
2018-06-27,2111.09
2018-06-28,2127.87
2018-06-29,2124.32
2018-06-30,2124.32
2018-07-01,2124.32
2018-07-02,2078.06
2018-07-03,2073.27
2018-07-04,2090.23
2018-07-05,2119.49
2018-07-06,2122.21
2018-07-07,2122.21
2018-07-08,2122.21
2018-07-09,2123.14
2018-07-10,2144.28
2018-07-11,2148.79
2018-07-12,2170.17
2018-07-13,2182.75
2018-07-14,2182.75
2018-07-15,2182.75
2018-07-16,2173.65
2018-07-17,2174.09
2018-07-18,2197.09
2018-07-19,2183.12
2018-07-20,2181.89
2018-07-21,2181.89
2018-07-22,2181.89
2018-07-23,2161.43
2018-07-24,2161.82
2018-07-25,2169.01
2018-07-26,2187.34
2018-07-27,2198.69
2018-07-28,2198.69
2018-07-29,2198.69
2018-07-30,2172.52
2018-07-31,2166.28
2018-08-01,2165.15
2018-08-02,2133.82
2018-08-03,2125.56
2018-08-04,2125.56
2018-08-05,2125.56
2018-08-06,2121.83
2018-08-07,2122.33
2018-08-08,2142.56
2018-08-09,2113.99
2018-08-10,2113.08
2018-08-11,2113.08
2018-08-12,2113.08
2018-08-13,2086.73
2018-08-14,2096.29
2018-08-15,2096.29
2018-08-16,2075.3
2018-08-17,2083.55
2018-08-18,2083.55
2018-08-19,2083.55
2018-08-20,2097.76
2018-08-21,2102.15
2018-08-22,2102.15
2018-08-23,2089.39
2018-08-24,2076.05
2018-08-25,2076.05
2018-08-26,2076.05
2018-08-27,2079.6
2018-08-28,2085.96
2018-08-29,2082.02
2018-08-30,2068.31
2018-08-31,2066.01
2018-09-01,2066.01
2018-09-02,2066.01
2018-09-03,2074.56
2018-09-04,2058.91
2018-09-05,2044.77
2018-09-06,2044.28
2018-09-07,2049.34
2018-09-08,2049.34
2018-09-09,2049.34
2018-09-10,2035.83
2018-09-11,2016.36
2018-09-12,2003.65
2018-09-13,2003.65
2018-09-14,2025.31
2018-09-15,2025.31
2018-09-16,2025.31
2018-09-17,1996.62
2018-09-18,1996.22
2018-09-19,1972.12
2018-09-20,1972.12
2018-09-21,1972.83
2018-09-22,1972.83
2018-09-23,1972.83
2018-09-24,1944.39
2018-09-25,1936.01
2018-09-26,1966.04
2018-09-27,1972.52
2018-09-28,2002.53
2018-09-29,2002.53
2018-09-30,2002.53
2018-10-01,2020.89
2018-10-02,2020.89
2018-10-03,2030.01
2018-10-04,1977.74
2018-10-05,1969.01
2018-10-06,1969.01
2018-10-07,1969.01
2018-10-08,1952.44
2018-10-09,1944.92
2018-10-10,1963.16
2018-10-11,1931.15
2018-10-12,1981.23
2018-10-13,1981.23
2018-10-14,1981.23
2018-10-15,1994.75
2018-10-16,2002.38
2018-10-17,1995.84
2018-10-18,1995.84
2018-10-19,1968.79
2018-10-20,1968.79
2018-10-21,1968.79
2018-10-22,2000.42
2018-10-23,1987.49
2018-10-24,1990.39
2018-10-25,1975.89
2018-10-26,1962.89
2018-10-27,1962.89
2018-10-28,1962.89
2018-10-29,1915.87
2018-10-30,1917.66
2018-10-31,1899.44
2018-11-01,1911.87
2018-11-02,1932.67
2018-11-03,1932.67
2018-11-04,1932.67
2018-11-05,1949.18
2018-11-06,1963.84
2018-11-07,1957.17
2018-11-08,1957.17
2018-11-09,1949.37
2018-11-10,1949.37
2018-11-11,1949.37
2018-11-12,1935.97
2018-11-13,1922.55
2018-11-14,1945.75
2018-11-15,1970.02
2018-11-16,2002.21
2018-11-17,2002.21
2018-11-18,2002.21
2018-11-19,2014.67
2018-11-20,2011.58
2018-11-21,2015.13
2018-11-22,2023.07
2018-11-23,2023.07
2018-11-24,2023.07
2018-11-25,2023.07
2018-11-26,2040.0
2018-11-27,2056.61
2018-11-28,2087.01
2018-11-29,2115.77
2018-11-30,2123.64
2018-12-01,2123.64
2018-12-02,2123.64
2018-12-03,2124.73
2018-12-04,2087.81
2018-12-05,2095.14
2018-12-06,2092.75
2018-12-07,2099.32
2018-12-08,2099.32
2018-12-09,2099.32
2018-12-10,2086.54
2018-12-11,2051.47
2018-12-12,2078.41
2018-12-13,2106.01
2018-12-14,2100.36
2018-12-15,2100.36
2018-12-16,2100.36
2018-12-17,2120.53
2018-12-18,2120.42
2018-12-19,2129.21
2018-12-20,2119.71
2018-12-21,2126.59
2018-12-22,2126.59
2018-12-23,2126.59
2018-12-24,2088.5
2018-12-25,2088.5
2018-12-26,2093.35
2018-12-27,2115.65
2018-12-28,2124.98
2018-12-29,2124.98
2018-12-30,2124.98
2018-12-31,2124.35
2019-01-01,2131.37
2019-01-02,2132.45
2019-01-03,2112.75
2019-01-04,2119.55
2019-01-05,2119.55
2019-01-06,2119.55
2019-01-07,2128.37
2019-01-08,2105.77
2019-01-09,2112.62
2019-01-10,2114.87
